Dies war das schlechteste Wienerschnitzel welches ich in den letzten Jahren gegessen habe.####[['Wienerschnitzel', 'food quality', 'negative', 'schlechteste']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Der Cappuccino leider wässrig und kaum Milchschaum .####[['Cappuccino', 'drinks quality', 'negative', 'wässrig'], ['Cappuccino', 'drinks quality', 'negative', 'kaum Milchschaum']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.####[['NULL', 'restaurant general', 'positive', 'gerne wieder'], ['NULL', 'restaurant general', 'positive', 'keinen Tag bereut']]
